nama_wilayah,nama_tahun,jenis_kelamin,persentasi
Musi Rawas Utara,2018,perempuan,13.64
Kota Palembang,2018,perempuan,52.84
Kota Prabumulih,2018,perempuan,46.41
Kota Pagar Alam,2018,perempuan,41.95
Kota Lubuklinggau,2018,perempuan,42.04
BENGKULU,2018,perempuan,34.52
Bengkulu Selatan,2018,perempuan,41.11
Rejang Lebong,2018,perempuan,28.25
Bengkulu Utara,2018,perempuan,25.72
Kaur,2018,perempuan,35.06
Seluma,2018,perempuan,26.29
Mukomuko,2018,perempuan,25.52
Lebong,2018,perempuan,26.91
Kepahiang,2018,perempuan,25.11
Bengkulu Tengah,2018,perempuan,22.78
Kota Bengkulu,2018,perempuan,61.73
LAMPUNG,2018,perempuan,25.82
Lampung Barat,2018,perempuan,20.71
Tanggamus,2018,perempuan,18.69
Lampung Selatan,2018,perempuan,22.84
Lampung Timur,2018,perempuan,20.55
Lampung Tengah,2018,perempuan,20.67
Lampung Utara,2018,perempuan,26.49
Way Kanan,2018,perempuan,17.83
Tulangbawang,2018,perempuan,20.17
Pesawaran,2018,perempuan,22.53
Pringsewu,2018,perempuan,26.28
Mesuji,2018,perempuan,13.19
Tulang Bawang Barat,2018,perempuan,15.72
Pesisir Barat,2018,perempuan,25.85
Kota Bandar Lampung,2018,perempuan,53.5
Kota Metro,2018,perempuan,55.16
KEP. BANGKA BELITUNG,2018,perempuan,29.73
Bangka,2018,perempuan,32.11
Belitung,2018,perempuan,29.98
Bangka Barat,2018,perempuan,25.66
Bangka Tengah,2018,perempuan,20.88
Bangka Selatan,2018,perempuan,14.4
Belitung Timur,2018,perempuan,30.77
Kota Pangkal Pinang,2018,perempuan,49.63
KEPULAUAN RIAU,2018,perempuan,55
Karimun,2018,perempuan,31.44
Bintan,2018,perempuan,36.92
Natuna,2018,perempuan,36.46
Lingga,2018,perempuan,23.74
Kepulauan Anambas,2018,perempuan,22.78
Kota Batam,2018,perempuan,67.11
Kota Tanjung Pinang,2018,perempuan,50.47
DKI JAKARTA,2018,perempuan,58.38
Kep. Seribu,2018,perempuan,34.5
Kota Jakarta Selatan,2018,perempuan,64.23
Kota Jakarta Timur,2018,perempuan,63.89
Kota Jakarta Pusat,2018,perempuan,57.41
Kota Jakarta Barat,2018,perempuan,50.85
Kota Jakarta Utara,2018,perempuan,53.23
JAWA BARAT,2018,perempuan,28.63
Bogor,2018,perempuan,25.91
Sukabumi,2018,perempuan,12.28
Cianjur,2018,perempuan,14.41
Bandung,2018,perempuan,28.39
Garut,2018,perempuan,18.59
Tasikmalaya,2018,perempuan,11.1
Ciamis,2018,perempuan,16.8
Kuningan,2018,perempuan,19.43
Cirebon,2018,perempuan,17.8
Majalengka,2018,perempuan,12.3
Sumedang,2018,perempuan,24.14
Indramayu,2018,perempuan,10.11
Subang,2018,perempuan,15.56
Purwakarta,2018,perempuan,25.25
Karawang,2018,perempuan,24.36
Bekasi,2018,perempuan,41.01
Bandung Barat,2018,perempuan,21.16
Pangandaran,2018,perempuan,17.07
Kota Bogor,2018,perempuan,42.34
Kota Sukabumi,2018,perempuan,37.45
Kota Bandung,2018,perempuan,54.13
Kota Cirebon,2018,perempuan,47.46
Kota Bekasi,2018,perempuan,60.95
Kota Depok,2018,perempuan,54.63
Kota Cimahi,2018,perempuan,57.09
Kota Tasikmalaya,2018,perempuan,32.05
Kota Banjar,2018,perempuan,26.37
JAWA TENGAH,2018,perempuan,23.21
Cilacap,2018,perempuan,17.94
Banyumas,2018,perempuan,21.25
Purbalingga,2018,perempuan,15.21
Banjarnegara,2018,perempuan,12.87
Kebumen,2018,perempuan,19.75
Purworejo,2018,perempuan,22.39
Wonosobo,2018,perempuan,15.67
Magelang,2018,perempuan,24.81
Boyolali,2018,perempuan,25.74
Klaten,2018,perempuan,36.09
Sukoharjo,2018,perempuan,40.51
Wonogiri,2018,perempuan,18.16
Karanganyar,2018,perempuan,32.63
Sragen,2018,perempuan,24.67
Grobogan,2018,perempuan,9.82
Blora,2018,perempuan,14.96
Rembang,2018,perempuan,13.4
Pati,2018,perempuan,21.42
Kudus,2018,perempuan,31.59
Jepara,2018,perempuan,19.07
Demak,2018,perempuan,21.13
Semarang,2018,perempuan,26.92
Temanggung,2018,perempuan,18.19
Kendal,2018,perempuan,20.18
Batang,2018,perempuan,15.41
Pekalongan,2018,perempuan,15.62
Pemalang,2018,perempuan,14.1
Tegal,2018,perempuan,18.62
Brebes,2018,perempuan,13.67
Kota Magelang,2018,perempuan,49.79
Kota Surakarta,2018,perempuan,54.53
Kota Salatiga,2018,perempuan,51.63
Kota Semarang,2018,perempuan,53.04
Kota Pekalongan,2018,perempuan,34.32
Kota Tegal,2018,perempuan,31.82
D I YOGYAKARTA,2018,perempuan,44.07
Kulon Progo,2018,perempuan,36.34
Bantul,2018,perempuan,44.59
Gunung Kidul,2018,perempuan,21.53
Sleman,2018,perempuan,56.44
Kota Yogyakarta,2018,perempuan,62.16
JAWA TIMUR,2018,perempuan,23.95
Pacitan,2018,perempuan,17.48
Ponorogo,2018,perempuan,22.83
Trenggalek,2018,perempuan,18.33
Tulungagung,2018,perempuan,25.97
Blitar,2018,perempuan,21.85
Kediri,2018,perempuan,26.29
Malang,2018,perempuan,20
Lumajang,2018,perempuan,12.53
Jember,2018,perempuan,14.12
Banyuwangi,2018,perempuan,17.13
Bondowoso,2018,perempuan,13.68
Situbondo,2018,perempuan,14.51
Probolinggo,2018,perempuan,10.71
Pasuruan,2018,perempuan,20.59
Sidoarjo,2018,perempuan,49.71
Mojokerto,2018,perempuan,26.09
Jombang,2018,perempuan,27.41
Nganjuk,2018,perempuan,24.91
Madiun,2018,perempuan,25.23
Magetan,2018,perempuan,25.54
Ngawi,2018,perempuan,19.69
Bojonegoro,2018,perempuan,15.61
Tuban,2018,perempuan,13.38
Lamongan,2018,perempuan,24.52
Gresik,2018,perempuan,39.6
Bangkalan,2018,perempuan,11.19
Sampang,2018,perempuan,8.06
Pamekasan,2018,perempuan,17.5
Sumenep,2018,perempuan,10.13
Kota Kediri,2018,perempuan,42.81
Kota Blitar,2018,perempuan,44.05
Kota Malang,2018,perempuan,45.49
Kota Probolinggo,2018,perempuan,34.7
Kota Pasuruan,2018,perempuan,35.64
Kota Mojokerto,2018,perempuan,48.24
Kota Madiun,2018,perempuan,49.5
Kota Surabaya,2018,perempuan,41.76
Kota Batu,2018,perempuan,36.23
BANTEN,2018,perempuan,33.03
Pandeglang,2018,perempuan,12.34
Lebak,2018,perempuan,8.89
Tangerang,2018,perempuan,28.21
Serang,2018,perempuan,16.23
Kota Tangerang,2018,perempuan,53.54
Kota Cilegon,2018,perempuan,45.94
Kota Serang,2018,perempuan,30.9
Kota Tangerang Selatan,2018,perempuan,57.84
BALI,2018,perempuan,36.47
Jembrana,2018,perempuan,26.94
Tabanan,2018,perempuan,35.79
Badung,2018,perempuan,50.31
Gianyar,2018,perempuan,41.15
Klungkung,2018,perempuan,32.36
Bangli,2018,perempuan,24.13
Karangasem,2018,perempuan,16.52
Buleleng,2018,perempuan,22.06
Kota Denpasar,2018,perempuan,52.19
NUSA TENGGARA BARAT,2018,perempuan,24.37
Lombok Barat,2018,perempuan,17.25
Lombok Tengah,2018,perempuan,15.86
Lombok Timur,2018,perempuan,17.61
Sumbawa,2018,perempuan,29.29
Dompu,2018,perempuan,35.11
Bima,2018,perempuan,34.45
Sumbawa Barat,2018,perempuan,29.45
Lombok Utara,2018,perempuan,15.3
Kota Mataram,2018,perempuan,43
Kota Bima,2018,perempuan,57.27
NUSA TENGGARA TIMUR,2018,perempuan,24.4
Sumba Barat,2018,perempuan,24.49
Sumba Timur,2018,perempuan,21.6
Kupang,2018,perempuan,20.97
Timor Tengah Selatan,2018,perempuan,18.24
Timor Tengah Utara,2018,perempuan,20.73
Belu,2018,perempuan,23.35
Alor,2018,perempuan,23.29
Lembata,2018,perempuan,25.34
Flores Timur,2018,perempuan,22.31
Sikka,2018,perempuan,20.82
Ende,2018,perempuan,28.71
Ngada,2018,perempuan,29.21
Manggarai,2018,perempuan,21.73
Rote Ndao,2018,perempuan,27.05
Manggarai Barat,2018,perempuan,15.35
Sumba Tengah,2018,perempuan,21.85
Sumba Barat Daya,2018,perempuan,18.78
Nagekeo,2018,perempuan,28.36
Manggarai Timur,2018,perempuan,13.43
Sabu Raijua,2018,perempuan,20.65
Malaka,2018,perempuan,18.71
Kota Kupang,2018,perempuan,60.05
KALIMANTAN BARAT,2018,perempuan,24.5
Sambas,2018,perempuan,15.38
Bengkayang,2018,perempuan,18.19
Landak,2018,perempuan,21.17
Mempawah,2018,perempuan,23.34
Sanggau,2018,perempuan,19.44
Ketapang,2018,perempuan,20.05
Sintang,2018,perempuan,18.57
Kapuas Hulu,2018,perempuan,25.19
Sekadau,2018,perempuan,11.84
Melawi,2018,perempuan,17.97
Kayong Utara,2018,perempuan,14.04
Kubu Raya,2018,perempuan,24.27
Kota Pontianak,2018,perempuan,52.04
Kota Singkawang,2018,perempuan,32.24
KALIMANTAN TENGAH,2018,perempuan,29.96
Kotawaringin Barat,2018,perempuan,30.69
Kotawaringin Timur,2018,perempuan,27.23
Kapuas,2018,perempuan,19.87
Barito Selatan,2018,perempuan,29.53
Barito Utara,2018,perempuan,29.33
Sukamara,2018,perempuan,23.71
Lamandau,2018,perempuan,23.06
Seruyan,2018,perempuan,21.14
Katingan,2018,perempuan,26.44
Pulang Pisau,2018,perempuan,25.36
Gunung Mas,2018,perempuan,29.4
Barito Timur,2018,perempuan,36.03
Murung Raya,2018,perempuan,23.98
Kota Palangka Raya,2018,perempuan,60.28
KALIMANTAN SELATAN,2018,perempuan,28.29
Tanah Laut,2018,perempuan,20.91
Kotabaru,2018,perempuan,22.49
Banjar,2018,perempuan,19.49
Barito Kuala,2018,perempuan,23.99
Tapin,2018,perempuan,22.61
Hulu Sungai Selatan,2018,perempuan,24.23
Hulu Sungai Tengah,2018,perempuan,25.43
Hulu Sungai Utara,2018,perempuan,21.39
Tabalong,2018,perempuan,29.65
Tanah Bumbu,2018,perempuan,22.37
Balangan,2018,perempuan,19.26
Kota Banjarmasin,2018,perempuan,44.69
Kota Banjar Baru,2018,perempuan,53.7
KALIMANTAN TIMUR,2018,perempuan,43.3
Paser,2018,perempuan,26.6
Kutai Barat,2018,perempuan,30.05
Kutai Kartanegara,2018,perempuan,32.54
Kutai Timur,2018,perempuan,38.34
Berau,2018,perempuan,39.72
Penajam Paser Utara,2018,perempuan,27.87
Mahakam Ulu,2018,perempuan,26.26
Kota Balikpapan,2018,perempuan,57.74
Kota Samarinda,2018,perempuan,52
Kota Bontang,2018,perempuan,56.67
KALIMANTAN UTARA,2018,perempuan,37.82
Malinau,2018,perempuan,41.05
Bulungan,2018,perempuan,33.31
Tana Tidung,2018,perempuan,27.81
Nunukan,2018,perempuan,27.61
Kota Tarakan,2018,perempuan,47.7
SULAWESI UTARA,2018,perempuan,43.14
Bolaang Mongondow,2018,perempuan,21.18
Minahasa,2018,perempuan,48.21
Kepulauan Sangihe,2018,perempuan,34.09
Kepulauan Talaud,2018,perempuan,38.22
Minahasa Selatan,2018,perempuan,35.63
Minahasa Utara,2018,perempuan,52.31
Bolaang Mongondow Utara,2018,perempuan,33.56
Siau Tagulandang Biaro,2018,perempuan,36.72
Minahasa Tenggara,2018,perempuan,40
Bolaang Mongondow Selatan,2018,perempuan,22.25
Bolaang Mongondow Timur,2018,perempuan,21.65
Kota Manado,2018,perempuan,56.88
Kota Bitung,2018,perempuan,44.81
Kota Tomohon,2018,perempuan,56.88
Kota Kotamobagu,2018,perempuan,51.54
SULAWESI TENGAH,2018,perempuan,32.47
Banggai Kepulauan,2018,perempuan,25.89
Banggai,2018,perempuan,27.71
Morowali,2018,perempuan,34.65
Poso,2018,perempuan,37.79
Donggala,2018,perempuan,20.81
Toli-Toli,2018,perempuan,31.68
Buol,2018,perempuan,31.9
Parigi Moutong,2018,perempuan,22.03
Tojo Una-Una,2018,perempuan,27.91
Sigi,2018,perempuan,30.87
Banggai Laut,2018,perempuan,27.3
Morowali Utara,2018,perempuan,29.19
Kota Palu,2018,perempuan,62.4
SULAWESI SELATAN,2018,perempuan,32.77
Kepulauan Selayar,2018,perempuan,29.52
Bulukumba,2018,perempuan,28.86
Bantaeng,2018,perempuan,26.22
Jeneponto,2018,perempuan,22.59
Takalar,2018,perempuan,25.07
Gowa,2018,perempuan,30.9
Sinjai,2018,perempuan,27.01
Maros,2018,perempuan,26.5
Pangkajene dan Kepulauan,2018,perempuan,27.42
Barru,2018,perempuan,28.97
Bone,2018,perempuan,25.03
Soppeng,2018,perempuan,30.84
Wajo,2018,perempuan,16.86
Sidenreng Rappang,2018,perempuan,26.73
Pinrang,2018,perempuan,28.1
Enrekang,2018,perempuan,37.81
Luwu,2018,perempuan,29.49
Tana Toraja,2018,perempuan,33.23
Luwu Utara,2018,perempuan,22.66
Luwu Timur,2018,perempuan,34.18
Toraja Utara,2018,perempuan,33.89
Kota Makasar,2018,perempuan,54.71
Kota Parepare,2018,perempuan,50.22
Kota Palopo,2018,perempuan,55.08
SULAWESI TENGGARA,2018,perempuan,37.37
Buton,2018,perempuan,32.42
Muna,2018,perempuan,34.95
Konawe,2018,perempuan,38.33
Kolaka,2018,perempuan,35.91
Konawe Selatan,2018,perempuan,26.15
Bombana,2018,perempuan,23.97
Wakatobi,2018,perempuan,27.36
Kolaka Utara,2018,perempuan,28.98
Buton Utara,2018,perempuan,31.25
Konawe Utara,2018,perempuan,36.3
Kolaka Timur,2018,perempuan,37.01
Konawe Kepulauan,2018,perempuan,39.75
Muna Barat,2018,perempuan,18.65
Buton Tengah,2018,perempuan,46.83
Buton Selatan,2018,perempuan,17.68
Kota Kendari,2018,perempuan,62.31
Kota Baubau,2018,perempuan,55.35
GORONTALO,2018,perempuan,30.2
Boalemo,2018,perempuan,23.19
Gorontalo,2018,perempuan,23.29
Pohuwato,2018,perempuan,25.16
Bone Bolango,2018,perempuan,33.37
Gorontalo Utara,2018,perempuan,18.65
Kota Gorontalo,2018,perempuan,54.26
SULAWESI BARAT,2018,perempuan,28.82
Majene,2018,perempuan,33.45
Polewali Mandar,2018,perempuan,27.62
Mamasa,2018,perempuan,29.76
Mamuju,2018,perempuan,32.07
Mamuju Utara / Pasangkayu,2018,perempuan,26.64
Mamuju Tengah,2018,perempuan,21.69
MALUKU,2018,perempuan,45.51
Maluku Tenggara Barat / Kepulauan Tanimbar,2018,perempuan,43.56
Maluku Tenggara,2018,perempuan,41.67
Maluku Tengah,2018,perempuan,40.27
Buru,2018,perempuan,33.42
Kepulauan Aru,2018,perempuan,32.11
Seram Bagian Barat,2018,perempuan,39.83
Seram Bagian Timur,2018,perempuan,26.28
Maluku Barat Daya,2018,perempuan,23.73
Buru Selatan,2018,perempuan,28.1
Kota Ambon,2018,perempuan,67.34
Kota Tual,2018,perempuan,52.18
MALUKU UTARA,2018,perempuan,34.27
Halmahera Barat,2018,perempuan,27.56
Halmahera Tengah,2018,perempuan,32.94
Kepulauan Sula,2018,perempuan,33.53
Halmahera Selatan,2018,perempuan,19.13
Halmahera Utara,2018,perempuan,31.47
Halmahera Timur,2018,perempuan,24.53
Pulau Morotai,2018,perempuan,19.67
Pulau Taliabu,2018,perempuan,17.53
Kota Ternate,2018,perempuan,61.87
Kota Tidore Kepulauan,2018,perempuan,42.31
PAPUA BARAT,2018,perempuan,44.35
Fakfak,2018,perempuan,45.3
Kaimana,2018,perempuan,45.99
Teluk Wondama,2018,perempuan,40.1
Teluk Bintuni,2018,perempuan,39.61
Manokwari,2018,perempuan,46.01
Sorong Selatan,2018,perempuan,30.05
Sorong,2018,perempuan,29.27
Raja Ampat,2018,perempuan,32.56
Tambrauw,2018,perempuan,39.23
Maybrat,2018,perempuan,46.63
Manokwari Selatan,2018,perempuan,40.79
Pegunungan Arfak,2018,perempuan,19.53
Kota Sorong,2018,perempuan,56.87
PAPUA,2018,perempuan,25.44
Merauke,2018,perempuan,36.77
Jayawijaya,2018,perempuan,16.87
Jayapura,2018,perempuan,46.42
Nabire,2018,perempuan,45.74
Kepulauan Yapen,2018,perempuan,40.44
Biak Numfor,2018,perempuan,43.51
Paniai,2018,perempuan,9.53
Puncak Jaya,2018,perempuan,5.87
Mimika,2018,perempuan,50.63
Boven Digoel,2018,perempuan,38.85
Mappi,2018,perempuan,12.54
Asmat,2018,perempuan,7.41
Yahukimo,2018,perempuan,2.74
Pegunungan Bintang,2018,perempuan,18.81
Tolikara,2018,perempuan,7.47
Sarmi,2018,perempuan,38.62
Keerom,2018,perempuan,32.21
Waropen,2018,perempuan,42.66
Supiori,2018,perempuan,30.92
Mamberamo Raya,2018,perempuan,13.95
Nduga,2018,perempuan,2.97
Lanny Jaya,2018,perempuan,7.8
Mamberamo Tengah,2018,perempuan,2.24
Yalimo,2018,perempuan,10.24
Puncak,2018,perempuan,1.75
Dogiyai,2018,perempuan,3.65
Intan Jaya,2018,perempuan,3.59
Deiyai,2018,perempuan,3.2
Kota Jayapura,2018,perempuan,65.84
INDONESIA,2018,perempuan,30.99
ACEH,2019,laki_laki,45.23
Simeulue,2019,laki_laki,42.68
Aceh Singkil,2019,laki_laki,40.34
Aceh Selatan,2019,laki_laki,44.92
Aceh Tenggara,2019,laki_laki,37.88
Aceh Timur,2019,laki_laki,29.34
Aceh Tengah,2019,laki_laki,46.95
Aceh Barat,2019,laki_laki,40.2
Aceh Besar,2019,laki_laki,58.28
Pidie,2019,laki_laki,41.93
Bireuen,2019,laki_laki,39.85
Aceh Utara,2019,laki_laki,36.89
Aceh Barat Daya,2019,laki_laki,36.63
Gayo Lues,2019,laki_laki,43.45
Aceh Tamiang,2019,laki_laki,42.41
Nagan Raya,2019,laki_laki,39.08
Aceh Jaya,2019,laki_laki,36.03
Bener Meriah,2019,laki_laki,47.77
Pidie Jaya,2019,laki_laki,42.24
Kota Banda Aceh,2019,laki_laki,79.24
Kota Sabang,2019,laki_laki,67.83
Kota Langsa,2019,laki_laki,68.09
Kota Lhokseumawe,2019,laki_laki,57.14
Kota Subulussalam,2019,laki_laki,43.74
SUMATERA UTARA,2019,laki_laki,49.74
Nias,2019,laki_laki,30.65
Mandailing Natal,2019,laki_laki,34.1
Tapanuli Selatan,2019,laki_laki,42.39
Tapanuli Tengah,2019,laki_laki,37.39
Tapanuli Utara,2019,laki_laki,54.85
Toba Samosir / Toba,2019,laki_laki,56.74
Labuhan Batu,2019,laki_laki,42.53
Asahan,2019,laki_laki,38.44
Simalungun,2019,laki_laki,46.08
Dairi,2019,laki_laki,45.51
Karo,2019,laki_laki,44.88
Deli Serdang,2019,laki_laki,55.56
Langkat,2019,laki_laki,41.06
Nias Selatan,2019,laki_laki,34.41
Humbang Hasundutan,2019,laki_laki,52.09
Pakpak Bharat,2019,laki_laki,41.41
Samosir,2019,laki_laki,49.26
Serdang Bedagai,2019,laki_laki,39.1
Batu Bara,2019,laki_laki,36.27
Padang Lawas Utara,2019,laki_laki,48.28
Padang Lawas,2019,laki_laki,35.43
Labuhan Batu Selatan,2019,laki_laki,36.27
Labuhan Batu Utara,2019,laki_laki,30.91
Nias Utara,2019,laki_laki,31.53
Nias Barat,2019,laki_laki,34.19
Kota Sibolga,2019,laki_laki,53.79
Kota Tanjung Balai,2019,laki_laki,42.13
Kota Pematang Siantar,2019,laki_laki,71.04
Kota Tebing Tinggi,2019,laki_laki,57.48
Kota Medan,2019,laki_laki,69.94
Kota Binjai,2019,laki_laki,64.08
Kota Padangsidimpuan,2019,laki_laki,61.56
Kota Gunungsitoli,2019,laki_laki,52.86
SUMATERA BARAT,2019,laki_laki,42.63
Kepulauan Mentawai,2019,laki_laki,30.24
Pesisir Selatan,2019,laki_laki,36.49
Solok,2019,laki_laki,28.7
Sijunjung,2019,laki_laki,34.07
Tanah Datar,2019,laki_laki,34.74
Padang Pariaman,2019,laki_laki,36.38
Agam,2019,laki_laki,40.1
Lima Puluh Kota,2019,laki_laki,28.47
Pasaman,2019,laki_laki,35.81
Solok Selatan,2019,laki_laki,29.86
Dharmasraya,2019,laki_laki,34.88
Pasaman Barat,2019,laki_laki,32.75
Kota Padang,2019,laki_laki,68.53
Kota Solok,2019,laki_laki,58.98
Kota Sawah Lunto,2019,laki_laki,50.73
Kota Padang Panjang,2019,laki_laki,65.21
Kota Bukittinggi,2019,laki_laki,66.63
Kota Payakumbuh,2019,laki_laki,57.81
Kota Pariaman,2019,laki_laki,56.55
RIAU,2019,laki_laki,44.16
Kuantan Singingi,2019,laki_laki,40.33
Indragiri Hulu,2019,laki_laki,34.48
Indragiri Hilir,2019,laki_laki,22.46
Pelalawan,2019,laki_laki,38.92
Siak,2019,laki_laki,50.49
Kampar,2019,laki_laki,44.33
Rokan Hulu,2019,laki_laki,32.43
Bengkalis,2019,laki_laki,54.78
Rokan Hilir,2019,laki_laki,36.16
Kepulauan Meranti,2019,laki_laki,32.31
Kota Pekanbaru,2019,laki_laki,68.58
Kota Dumai,2019,laki_laki,55.59
JAMBI,2019,laki_laki,38.61
Kerinci,2019,laki_laki,42.23
Merangin,2019,laki_laki,29.76
Sarolangun,2019,laki_laki,32.27
Batang Hari,2019,laki_laki,32.32
Muaro Jambi,2019,laki_laki,34.15
Tanjung Jabung Timur,2019,laki_laki,22.49
Tanjung Jabung Barat,2019,laki_laki,27.59
Tebo,2019,laki_laki,28.16
Bungo,2019,laki_laki,35.19
Kota Jambi,2019,laki_laki,69.29
Kota Sungai Penuh,2019,laki_laki,59.95
SUMATERA SELATAN,2019,laki_laki,36.03
Ogan Komering Ulu,2019,laki_laki,37.68
Ogan Komering Ilir,2019,laki_laki,18.17
Muara Enim,2019,laki_laki,34.02
Lahat,2019,laki_laki,39.07
Musi Rawas,2019,laki_laki,27.47
Musi Banyuasin,2019,laki_laki,25.55
Banyu Asin,2019,laki_laki,28.17
Ogan Komering Ulu Selatan,2019,laki_laki,25.7
Ogan Komering Ulu Timur,2019,laki_laki,27.54
Ogan Ilir,2019,laki_laki,29.47
Empat Lawang,2019,laki_laki,27.4
Penukal Abab Lematang Ilir,2019,laki_laki,30.43
Musi Rawas Utara,2019,laki_laki,18.95
Kota Palembang,2019,laki_laki,61.81
Kota Prabumulih,2019,laki_laki,54.65
Kota Pagar Alam,2019,laki_laki,43.89
Kota Lubuklinggau,2019,laki_laki,53.66
BENGKULU,2019,laki_laki,41.98
Bengkulu Selatan,2019,laki_laki,41.7
Rejang Lebong,2019,laki_laki,33.31
Bengkulu Utara,2019,laki_laki,35.44
Kaur,2019,laki_laki,40.41
Seluma,2019,laki_laki,30.62
Mukomuko,2019,laki_laki,34.19
Lebong,2019,laki_laki,36
Kepahiang,2019,laki_laki,33.11
Bengkulu Tengah,2019,laki_laki,30.03
Kota Bengkulu,2019,laki_laki,74.52
LAMPUNG,2019,laki_laki,32.32
Lampung Barat,2019,laki_laki,32.33
Tanggamus,2019,laki_laki,25.28
Lampung Selatan,2019,laki_laki,26.86
Lampung Timur,2019,laki_laki,28.58
Lampung Tengah,2019,laki_laki,27.37
Lampung Utara,2019,laki_laki,30.5
Way Kanan,2019,laki_laki,22.23
Tulangbawang,2019,laki_laki,27.33
Pesawaran,2019,laki_laki,30.31
Pringsewu,2019,laki_laki,33.22
Mesuji,2019,laki_laki,12.3
Tulang Bawang Barat,2019,laki_laki,24.06
Pesisir Barat,2019,laki_laki,32.35
Kota Bandar Lampung,2019,laki_laki,61.26
Kota Metro,2019,laki_laki,63.6
KEP. BANGKA BELITUNG,2019,laki_laki,36.8
Bangka,2019,laki_laki,39.19
Belitung,2019,laki_laki,38.9
Bangka Barat,2019,laki_laki,32.21
Bangka Tengah,2019,laki_laki,31.34
Bangka Selatan,2019,laki_laki,21.44
Belitung Timur,2019,laki_laki,31.73
Kota Pangkal Pinang,2019,laki_laki,57.65
KEPULAUAN RIAU,2019,laki_laki,58.18
Karimun,2019,laki_laki,36.5
Bintan,2019,laki_laki,39.15
Natuna,2019,laki_laki,38.19
Lingga,2019,laki_laki,29.37
Kepulauan Anambas,2019,laki_laki,29.68
Kota Batam,2019,laki_laki,69.31
Kota Tanjung Pinang,2019,laki_laki,52.16
DKI JAKARTA,2019,laki_laki,67.74
Kep. Seribu,2019,laki_laki,36.27
Kota Jakarta Selatan,2019,laki_laki,72.5
Kota Jakarta Timur,2019,laki_laki,74.47
Kota Jakarta Pusat,2019,laki_laki,68.18
Kota Jakarta Barat,2019,laki_laki,60.99
Kota Jakarta Utara,2019,laki_laki,60.33
JAWA BARAT,2019,laki_laki,38.24
Bogor,2019,laki_laki,40.42
Sukabumi,2019,laki_laki,22.2
Cianjur,2019,laki_laki,17.82
Bandung,2019,laki_laki,39.16
Garut,2019,laki_laki,24.8
Tasikmalaya,2019,laki_laki,20.23
Ciamis,2019,laki_laki,23.07
Kuningan,2019,laki_laki,23.68
Cirebon,2019,laki_laki,24.95
Majalengka,2019,laki_laki,23.06
Sumedang,2019,laki_laki,30.04
Indramayu,2019,laki_laki,23.49
Subang,2019,laki_laki,24.48
Purwakarta,2019,laki_laki,34.66
Karawang,2019,laki_laki,36.62
Bekasi,2019,laki_laki,43.7
Bandung Barat,2019,laki_laki,35.51
Pangandaran,2019,laki_laki,26.38
Kota Bogor,2019,laki_laki,56.02
Kota Sukabumi,2019,laki_laki,50.91
Kota Bandung,2019,laki_laki,61.7
Kota Cirebon,2019,laki_laki,58.81
Kota Bekasi,2019,laki_laki,68.7
Kota Depok,2019,laki_laki,70.48
Kota Cimahi,2019,laki_laki,60.82
Kota Tasikmalaya,2019,laki_laki,40.54
Kota Banjar,2019,laki_laki,35.66
JAWA TENGAH,2019,laki_laki,30.94
Cilacap,2019,laki_laki,25.98
Banyumas,2019,laki_laki,27.76
Purbalingga,2019,laki_laki,22.56
Banjarnegara,2019,laki_laki,17.17
Kebumen,2019,laki_laki,28.7
Purworejo,2019,laki_laki,35.31
Wonosobo,2019,laki_laki,18.14
Magelang,2019,laki_laki,36.08
Boyolali,2019,laki_laki,33.49
Klaten,2019,laki_laki,42.39
Sukoharjo,2019,laki_laki,49.58
Wonogiri,2019,laki_laki,25
Karanganyar,2019,laki_laki,39.05
Sragen,2019,laki_laki,34.56
Grobogan,2019,laki_laki,18.62
Blora,2019,laki_laki,26.24
Rembang,2019,laki_laki,24.66
Pati,2019,laki_laki,28.66
Kudus,2019,laki_laki,38.36
Jepara,2019,laki_laki,26.38
Demak,2019,laki_laki,29.59
Semarang,2019,laki_laki,34.72
Temanggung,2019,laki_laki,24.26
Kendal,2019,laki_laki,31.53
Batang,2019,laki_laki,20.55
Pekalongan,2019,laki_laki,21.24
Pemalang,2019,laki_laki,22
Tegal,2019,laki_laki,24.12
